Chapter_No	Text_no	Hymn
25	81	Clothes and ornaments are divided by (distributing the proceeds after) selling them; a written bond (concerning a debt, is divided) after recovering the sum lent; prepared food (is divided) by an exchange for (an equal amount of) unprepared food.
25	82	The water of a well or pool shall be drawn and used according to need. A single female (slave) shall be (successively) set to work at their houses (by the several sharers) according to their shares (of the inheritance).
25	83	If there are many of them, they shall be divided equally. The same rule applies to male slaves as well. Property obtained for a pious purpose shall be divided in equal shares.
25	84	Fields and embankments shall be divided according to their several shares. A common (road or) pasture-ground shall be always used by the coheirs in due proportion to their several shares.
25	85	The clothes, ornaments, bed, and the like, as well as the vehicle and the like, appertaining to the father, shall be given to the person who partakes of his funeral repast, after honouring him with fragrant drugs and flowers.
25	86	Such property, whether immovable or other, as has been given to women by their father-in-law, can never be taken away from them by the co-heirs.
25	87	Strîdhana goes to the children, and the daughter if not betrothed has a share in it. If she is married, she shall receive an honorary trifle only.
25	88	The mother's sister, the wife of a maternal uncle, a paternal uncle's wife, a father's sister, a mother-in-law, and an elder brother's wife are declared to be equal to a mother.
25	89	If they have no legitimate son of the body, nor (other) son, nor daughter's son, nor their son, their sister's son, &c. shall inherit their property.
25	90	A heinous crime, (a claim regarding) immovable property, a deposit, and a previous partition among co-heirs, have to be ascertained by circumstantial evidence, in default of documents and witnesses.
25	91	A family feud, mutual malice, or the discovery of stolen goods, may be evidence of a heinous crime; possession of the land may be proof of property; and separate property is an argument of partition.
25	92	Those who keep their income, expenditure, and mortgages distinct, and engage in mutual transactions in money-lending and traffic, are undoubtedly separate.
25	93	Whether kinsmen are united or separate, they are all alike as regards immovable property, as no one of them has power in any case to give, mortgage, or sell it.
25	94	,
25	95	Whatever share is enjoyed by each, must not be changed from him. If he should subsequently contest a distribution, which was made with his own consent, he shall be compelled by the king to content himself with his share, and shall be punished if he should persist in contention.
25	96	When the loan or mortgaging of joint property is concealed with a fraudulent purpose, the king. shall recover it from the cheat by artifice, but not use violence to extort it from him.
25	97	Cheats, robbers of wealth, crafty and covetous men, shall be reclaimed by friendly expostulation, by the loss of their own property, or by stratagem.
25	98	Household utensils, beasts of burden and the like, milch cattle, ornaments, and workmen have to be divided on being discovered. When property is (supposed to be) hidden, proof by sacred libation is ordained.
25	99	When there are many uterine brothers sprung from one (father), and a son is born even to one of them only, they all are declared to have male offspring (through that son).
25	100	The same rule is declared for a plurality of wives of one (husband); if one of them has male issue, that (son) shall present the funeral ball of meal to them all.
25	101	(For one leaving no male issue), a brother, or brother's son, or a Sapinda, or a pupil, should first perform the ceremony of uniting him with the Sapindas (to be worshipped at a Srâddha offering), and then offer him the funeral ceremonies customary on joyful occasions.
26	1	Gambling has been prohibited by Manu, because it destroys truth, honesty, and wealth. It has been permitted by other (legislators) when conducted so as to allow the king a share (of every stake).
26	2	It shall take place under the superintendence of keepers of gaming-houses, as it serves the purpose of discovering thieves. The same rule has to be observed in bets on prize-fights with animals.
26	3	When birds, rams, deer or other (animals) are caused to fight against one another, after a wager has been laid, it is called betting on animals (samâhvaya).
26	4	When any one is defeated in a prize-fight between two animals, the wager which has been laid shall be paid by the owner of the (defeated) animal.
26	5	A wager (or game) shall be made in public; false gamblers shall be banished.
26	6	When there is a point at issue between the two parties (in a game or wager, other) gamblers shall examine (and decide) the matter; if they are enemies (of either party), the king shall decide the dispute.
26	7	One defeated in a secret game; or ignorant of the rules; or (defeated) by the use of false dice, or by deceit, though acquainted with the game, shall be released; and one who has lost his entire wealth in a game shall not be compelled to give the whole of it.
26	8	The keeper of the gaming-house shall receive the stakes and pay the victorious gambler and the king; he shall also act as witness in a dispute, assisted by three other gamblers.
26	9	Those wicked men who use false dice in a game, or rob the king of his due, or cheat by making false computations, are declared to be gamblers deserving punishment.
27	1	This (aggregate of rules concerning) lawsuits instituted by litigants has been briefly declared; I will declare (next the law concerning) Miscellaneous Causes instituted by the king (in person).
27	2	In the case of a conflict between two Smritis (texts of law), equity should be resorted to; when the law-books are inapplicable, that course should be followed which is indicated by a consideration of the circumstances of the case.
27	3	(However) the first rank (among legislators) belongs to Manu, because he has embodied the essence of the Veda in his work; that Smriti (or text of law) which is opposed to the tenor of the laws of Manu is not approved.
27	4	When he has discovered a man to be an offender, (the king) should inflict (one of the various sorts of punishment) on him, (gentle) admonition, (harsh) reproof or corporal chastisement, or one of the four gradations of fines.
27	5	(Let him inflict) a (gentle) admonition, when the offence is very light; (harsh) reproof, for a crime in the first degree; a fine, for a crime in the (second or) middlemost degree; and arrest, in the case of high-treason.
27	6	Banishment also may be resorted to by (a king) desirous of promoting his own welfare in order to meet opposition, and all (the various) sorts (of punishment) should be united in the case of one who has committed a mortal sin.
27	7	(The king) should punish elders, domestic priests, and persons commanding respect, with (gentle) admonition only; other litigants he should amerce in a fine, when they are found to be guilty;and on the perpetrators of a heavy crime he should inflict corporal punishment.
27	8	(Gentle) admonition and (harsh) reproof are declared to be the privilege of the Brahman (appointed as chief judge); but both fines and corporal punishment may be inflicted by the king only.
27	9	Both hands, both feet, the male organ, the eye, the tongue, both ears, the nose, the neck, one half of the feet, the thumb and index, the forehead, the lips, the hindpart, and the hips:
27	10	These fourteen places of punishment have been indicated. For a Brahman, branding him on the forehead is ordained as the only kind of punishment.
27	11	A Brahman, though a mortal sinner, shall not suffer capital punishment; the king shall banish him, and cause him to be branded and shaved.
27	12	That man who deserves capital punishment shall be compelled to pay one hundred Suvarnas; one deserving to have a limb cut off, half as much; and one deserving to have the thumb and index (cut off), half of that.
27	13	The eighteen titles of law have been explained, together with the particulars of plaint and answer. Learn now (the law regarding) the relative validity of transactions.
27	14	That transaction which has been prior in time (to another) shall be upheld. If it is departed from, that is (called) an alteration of a transaction.
27	15	If a creditor or debtor revokes a previousagreement and makes another contract of the same description, (in which a) greater or less (amount is stated), it is termed an alteration of a transaction.
27	16	When (a debtor) having received a loan at the rate of two per cent. (in the month) promises to pay five per cent., that subsequent agreement is valid.
27	17	Between two successive transactions, the first is (rendered) void (by the second); a subsequent agreement prevails over the one preceding it in time.
27	18	When a man first makes a deposit and converts it into a pledge afterwards, after receiving money (for it), or sells it, the second transaction prevails over the first.
27	25	Thus let the king every day examine, in common with learned Brahmans, both the suits proffered by litigants and those instituted by the king (himself).
27	26	When the safety of many may be effected by destroying a single offender, his, execution is productive of religious merit (even).
