Chapter	Text_no	Hymn
24	1-5	The King Janamejaya said :-- “O Bhagavân! I am not satiated with the drink of the divine sweet nectar-like words coming out of your lotus mouth. You have described to me in detail the wonderful and variegated story of the origin of the Haihaya dynasty; but, O Muni! There has arisen in my mind a curiosity to know something more on this subject. See the Bhagavân Visnu, the Lord of Laksmî, the Deva of the Devas, the Ruler of this whole Universe and the Cause of the Creation, Preservation and Destruction; yet that Best of Purusas S’rî Bhagavân had to assume a horse form. He is undecaying and independent, how then He came to be dependent? Clear this doubt of mine. O Best of Munis! You are omniscient; therefore satisfy my curiosity by describing this wonderful event.”
24	6-16	Vyâsa said :-- O King! Hear what I heard of yore from Nârada how this doubt was removed. The mind-born son of Brahmâ, Maharsi Nârada got powers to go everywhere by virtue of his Tapas, could know everything, was of a calm and quiet nature, dear to all and he was a poet. On one occasion he went out on tour round the world, playing with his lute in time with Svar and Tân. One day he came to my Âs’rama, singing many things concerning Brihat Rathantara Sâma Veda and the sweet nectar-like Gâyatrî, the Giver of Liberation. O King! There was a very sacred place of hermitage, beaming as it were with happiness and self-knowledge, named S’amyâprâsa, on the banks of the river Sarasvatî. There was situated my hermitage. Seeing the lustrous Nârada the son of the Grand Sire Brahmâ, coming, I got up and offered him duly Pâdya (water to wash his feet) and Argha (offerings of worship), etc., and worshipped him. When that Muni of indomitable lustre took his seat on the Âsana, I sat beside him. When I found Nârada, the Giver of Knowledge, at rest and quiet, I duly asked him the very same question that you have asked me just now. O Best of Munis! What happiness is there on the beings taking their birth in this world. I never found it in any place or in any concern, this I can say positively. Still why do the high minded persons do Karma, fascinated by the enchantments of the world. Look! I was born in an island. Just after my birth, my mother forsook me. Helpless, I grew in the forest as my Karma allowed. Next I performed a very severe tapasyâ before Mahâdeva, the Deva of the Devas, on the mountain with a desire to have a son.
24	17-38	As a fruit of that I got S’uka as my son, the foremost of the Gnostics, and taught him completely the essence of the Vedas from the beginning to the end. O Devarsî! When my son got wisdom from you, he left this world even when I became very distressed on his bereavement and wept aloud and he went away to the next world. Very much afflicted for the parting of my son, I abandoned the great Mountain Meru. I got very lean due to the absence of my dear son whom I loved very much; and becoming very distressed and knowing this whole world to be an illusion, I remembered my mother and went to the Kuru Jângala district, as if bound up and controlled by the snares of Mâyâ. When I heard that the King S’ântanu had married my mother, I built my hermitage on the holy banks of the Sarasvatî and remained there. When the King S’ântanu went to the next world, my chaste mother remained with two sons. At that time Bhîsma looked after their sustenance and maintained them. The intelligent Gangâ’s son Bhîsma Deva installed Chitrângada on the throne. A short while after this, Chitrângada, too, looking like a second Cupid and extremely lovely, went to the jaws of death. The mother Satyavatî was drowned in the sorrows for his son Chitrângada and began to weep for him. O King! Knowing my mother in that sorrowful condition, I went to her. Bhîsma and I then consoled her with hopeful words. Bhîsma Deva was averse to marrying and then becoming a King; and, therefore, he installed again the younger brother, the powerful Vichitravîrya on the throne. O King! Bhîsma defeated by his own prowess the kings and brought the two daughters of the King Kâs’îrâj and handed them over to Satyavatî, so that she might give them over to Vichitravîrya. Then, on an auspicious day, and in an auspicious Lagna (moment) when the marriage ceremony of my brother Vichitravîrya was performed, I became glad. My brother, a good archer, was shortly afterwards attacked with consumption and thus he died without any issue. At this my mother became very sad and dejected. Seeing the husband dead, the two daughters of Kâs’îrâja became ready to preserve their religion of chastity and said to their mother-in-law, sorrowful and weeping :-- We two shall accompany our husbands and become Satî (i.e., be burnt up with our husbands). O Devî! We will go to the Heavens with your son. We, the two sisters united, will enjoy with him in the Nandana  Garden. The mother was very much attached to them and with the permission of Bhîsma Deva, very affectionately made them desist from this great attempt. When all the funeral obsequies of Vichitravîrya were over, my mother consulted with Bhîsma and remembered me in Hastinânagara. As soon as she remembered me, immediately I knew her mental feelings and hurriedly came to Hastinânagaraand, with my head bowed, fell prostrate before her feet, and with folded hands addressed my mother who was very much inflamed with the fire of sorrow for the death of her son, thus :-- O Mother! Why have you called me here mentally? I see you are very much dejected; I am your servant; order me what I can do for you. O Mother! You are my greatest place of pilgrimage and you are my highest deity; I am very anxious since I have come here; say what you desire.
24	39-44	Vyâsa said :-- O Best of Munis! When I said thus and waited before her, then she looked at Bhîsma standing close by and said :-- “O Child! Your brother died of consumption; therefore I am very sorrowful, lest the family becomes extinct. O Intelligent One! For the continuance of the line, then, with the permission of the Gangâ’s son, I have called you here today by the Samâdhi Yoga. O son of Parâs’ara! You re-establish the name of S’ântanu that is going now to be well nigh extinct. O Vyâsa Deva! Relieve me soon from this sorrow of mine, lest this line be extinct. There are the two daughters of Kâs’îrâja, honest and good and endowed with youth and beauty. O Highly Intelligent One! Better you cohabit with them and save the family of Bhârata by begetting sons. You will not be touched with any sin.”
24	45-55	Vyâsa said :-- O Devarsî! Hearing the mother’s words, I became very anxious and humbly told her with great shame :-- “O Mother! To touch another’s wife is a very sinful act; knowing well the path of Dharma, how can I willingly and intentionally violate that? So also, the Maharsis say :-- That the wife of a younger brother is like a daughter. Studying all the Vedas, how can I do this blame-worthy and adulterous act? To preserve a line of family by illegal ways is never to be done; for then the fathers of the sinners can never cross this ocean of world. How can he, who is the spiritual preceptor of all, and the writer of all the Purânas, do this act knowingly which is awfully strange and very bad and nasty in its nature.” My mother was very much plunged into the sea of sorrows for the bereavement of her son; so to preserve the family, She came again to me, weeping and said :-- “O son of Parâs’ara! If you follow my word, you won’t incur any sin. O Child! If the reasonable words of the Gurus be even faulty, one should obey them according to the tradition of the S’istas. Therefore, O Child! Keep my word and preserve my honour; no sin will touch you. O Child! Think very well. Your mother is very sorry and is immersed in the ocean of afflictions; therefore it is your paramount duty to make her happy by begetting child for the continuance of the family.” Hearing my mother speaking to me thus, Bhîsma, the Gangâ’s son, the expertin finding out truth in fine points with regard to Dharma, said to me :-- O Dvaipâyana! You are wholly sinless; you ought not therefore to argue on this point; obey your mother as she says and be happy.
24	56-61	Vyâsa said :-- O King! Hearing his words and my mother’s request, I decided to do this very hateful act with a fearless heart without any suspicion. When Ambikâ finished her ablutions after menstruation, I gladly cohabited with her in the night; but that young lady seeing my ugly ascetic form, was not attached to me; I then cursed that beautiful woman thus :-- As you closed your eyes at the first cohabitation with me, your son will be born blind. O Muni! On the second day my mother enquired me when I was alone :-- O Dvaipâyana! Will there be born a son of the daughter of Kâs’îrâj? I then bowed my head with shame, and told, “Mother! The son will be born blind, through my curse.” O Muni! The mother then rebuked me harshly, “O Child! Why did you curse that the son of Ambikâ would be born blind?”Here ends the Twenty-fourth Chapter in the Sixth Book on the description of Viksepa S’akti in the discourse between Vyâsa and Nârada in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
25	1-10	Vyâsa said :-- OKing! The mother became astonished to hear me. Becoming very anxious for a son, she began to speak to me. O Child! The wife of your brother, the daughter Ambâlikâ of Kâs’îrâj, is a widow; she is very sorrowful; she is endowed with all auspicious signs and endowed with all good qualities; better cohabit with that beautiful young wife and get a child according to the tradition of the S’istas. Persons born blind are not entitled to kingdoms. Therefore take my word and procreate a beautiful son and thus keep my honour. O Muni! Hearing the mother’s words, I began to wait in Hastinâpura till Ambâlikâ, the daughter of Kâs’îrâj, finished her ablutions after menstruation. That King’s daughter, of curling hairs, came to me alone at her mother-in-law’s order, and became very much abashed. Seeing me an ascetic with matted hairs on my head and void of every love sentiment, perspiration came on her face; her body turned pale and hermind void of any love towards me. When I saw that lady trembling and pale beside me, I angrily spoke :-- “O One of beautiful waist! When you have turned out pale, considering your own beauty, let your son be of a pale colour.” Thus saying I spent there that night with Ambâlikâ. After enjoying her I took farewell from my mother and went to my place.
25	11-21	In due course, the two daughters of the King gave birth to two sons respectively, one blind and the other pale. The son of Ambikâ was named Dhritarâstra; and the son of Ambâlikâ was named Pându, as his colour was pându (pale). Mother became absent-minded when she saw the two sons in those states. After one year she again called me and said :-- “O Dvaipâyana! These two persons are not so fit to become kings; therefore beget one more son beautiful and according to my liking.” When I consented, she became very glad and, in due course, asked Ambikâ to embrace me and give birth to a son, endowed with extraordinary qualities, and fit to preserve the line worthy of the Kuru dynasty. The bride did not then say anything on account of her bashfulness. But when I went in the night time according to my mother’s order, to the sleeping room, Ambikâ sent to me a maid-servant of Vichitravîrya, full of youth and beauty, and adorned with various ornaments and clothings. That maid-servant of beautiful hairs and of a swan-like gait adorned with garlands and red sandal-paste, came to me with many enchanting gestures and making me take my seat on the cot, became herself merged in love sentiments. O Muni! I became pleased with her gestures and amorous sports and passed the night, full of love towards her and played and cohabited with her. At last I gladly gave her the boon, “O Fortunate One! Your child, begotten by me, will be endowed with all good qualities, will be of good form, will be conversant with all the essences of Dharma, calm and quiet and truthful.”
25	22-34	In due course, a child named Vidura was born to her. Thus I had three sons; and in my mind grew up Mâyâ and affection that these were my sons. When I saw again those three sons, heroic and full of manliness, the only cause of my sorrow due to the bereavement of my son S’uka vanished away from my mind. O Lord of Dvîjas! Mâyâ is very powerful and extremely hard to be abandoned by those who are not masters of their senses; She enchants even the wise, though She does not possess any form nor any substratum nor any support. I could not find any peace, even in the forest, as my mind was attached to my mother and children. O Muni! My mind then began to oscillate like a pendulum and I remained sometime in Hastinâpura and sometime on thebanks of the Sarasvatî. I could not stay in a certain fixed place. By discrimination, the knowledge sometimes flashed in my mind :-- Whose sons are these? The attachment is nothing but merely a delusion. On my death they would not be entitled to perform my S’râddha ceremony. These sons are begotten by ways and manners not sanctioned by Dharma; what happiness can they bring to me? O Muni! The powerful Mâyâ has caused this delusion in me. What! Knowing this Samsâra to be unreal, Alas! I have fallen into this well of the Darkness of delusion. Thus I repented when I thought over the matter deeply and when I was alone in a solitary place. When, subsequently, through the mediation of Bhîsma, the powerful Pându got the kingdom, I became pleased to see the prosperity of my son. O Muni! This is also the creation of Mâyâ. The daughter of the King S’ûrasena, named Kuntî, and the daughter of the King of Madra, named Mâdrî became the two beautiful wives of Pându. Pându was cursed by a Brâhmana that he would die if he cohabited with any woman; he therefore became dispassionate and quitting his kingdom, went to the forest with his two wives. Hearing Pându gone to the forest I felt pain and went to my son who was staying with his wives and consoling him, came to Hastinâpura, where I held a conversation with Dhritarâstra and then came back to the banks of the river Sarasvatî.
25	35-50	Pându in his forest life, got five sons out of his wives by the Devas Dharma, Vâyu, Indra, and the twin As’vins. Dharma, Vâyu, and Indra begat respectively of Kuntî the three sons Yudhisthira, Bhîmasena and Arjuna; and the two As’vins begat of Mâdrî the two sons Nakulu and Sahadeva. Once Mâdrî, full of youth and beauty, was staying alone in a solitary place and Pându seeing her embraced her and due to the curse, died. When the funeral pyre was ablaze, the chaste Mâdrî entered into the fire and died a Satî. Kuntî was prevented from doing so, as she was to nurse and look after her young children. The Munis then took the sorrowful Kuntî, the daughter of S’ûrasena, bereft of her husband to Hastinâpur and handed her over to the high-souled Bhîsma and Vidura. When I came to hear this, my mind was greatly agitated to see the pain and pleasure that other people suffered. Bhîsma, Vidura, and Dhritarâstra began to nourish and support Yudhisthira and others as they considered them the sons of their dearest Pându. The cruel and wicked sons of Dhritarâstra, Duryodhana and others united with each other and began to quarrel horribly with the sons of Pându. Dronâchârya came there accidentally and Bhîsma treated him with great respect and requested him to stay in Hastinâpura and educate the sons of Kuru. Karna was the the son ofKuntî, when she was young and unmarried; and he was quitted by her no sooner he was born. The charioteer Sûta (or carpenter) Adhiratha found him in a river and nourished him. Karna was the foremost of the heroes and therefore the great favourite of Duryodhana. The enmity between Bhîma and Duryodhana, etc., began to grow greater day by day. Dhritarâstra, thinking the difficult situation of his children, fixed the residence of the sons of Pându at the Vâranâvata city so that the quarrels might die away. Out of enmity, Duryodhana ordered his dear friend Purochana to build there a house of lac for the Pândavas. O Muni! When I heard that Kuntî and her five sons were burnt in the lac-house, I became merged in the ocean of sorrows and thought that they were my grandsons. I was overwhelmed with sorrow and began to search after them in deep forests day and night till at last I found them in Ekachakrâ city, lean and thin and very much distressed with sorrow.
25	51-63	I became very glad to see them and sent them soon to the city of the King Drupada. Wearing the deer’s skin, they went there dejected with sorrow in the Brâhmin’s dress and stayed in the royal court. The victorious Arjuna shewed prowess and pierced the mark (the eye of the fish) and obtained Krisnâ, the daughter of the King Drupada. By the order of the mother Kuntî, the five brothers married her. O Muni! I became very glad to see that they were all married. The Pândavas , then, accompanied by Pânchâlî, soon went to Hastinâpura. Dhritarâstra then fixed Khândavaprastha as the residence of the Pândavas. Visnu, the son of Vâsudeva, then performed the Yajñâ with the victorious Arjuna and satisfied the Great Fire. The Pândavas next performed the Râjasûya sacrifice and that made me very glad. Seeing the affluence and prosperity of the Pândavas and the great assembly hall beautiful and exquisitely artistic, Duryodhana was burnt up, as it were, with malice and made arrangements for play in dice, very injurious in its consequences. S’akuni was expert in playing deceitfully and Yudhisthira the son of Dharma, was not expert in this play. So Duryodhana made S’akuni play for him and stole away all that Yudhisthira had and insulted, at last, in the royal assembly, the daughter of Drupada, Yajñâsenî and gave her much trouble. The Pândavas then went with Pânchâlî in an exile in the forest for twelve years. And I was very much grieved to hear this O Muni! Though I know all about the Sanâtan Dharma, yet I was deluded and merged in these worlds of pains and pleasures. Who am I? To whom do these sons belong? My mind roams day and night on the thought of all these. O Muni! What shall I do? And whither shall I go? I don’t find happiness anywhere; my mind is, as it were, floating in arocking machine and it is never being fixed. O Best of Munis! You are all-knowing; solve my doubts so that my mental fever may be quietened and I may be happy.Here ends the Twenty-fifth Chapter on the cause of Moha of Vyâsa Deva asked before Nârada in S’rî Mad Devi Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
26	1-13	Vyâsa said :-- O King! When I asked him why this delusion overtook me, Maharsi Nârada smiled and said :-- “O son of Parâs’ara! You are thoroughly acquainted with all the Purânas. Why then are you making this question about the cause of my Moha (delusion). No embodied soul can exist in this Samsâra without this Moha. Brahmâ, Visnu, Rudra, and the other Devas, S’anaka, Kapila and the other Risis, all these are surrounded by Mâyâ and are thus travelling in this path of Samsâra. The people know me as a Jñânin; but I, too, am deluded like an ordinary man. I am now speaking to you as certain as anything my of previous history now. I was deluded by Mâyâ; hear it attentively. O Son of Vâsavî! Great troubles and pains were felt by me before, due to this Moha, for my wife. One day Parvata and I, the two Devarsis, went out together from the Devaloka to see the excellent portion of the earth named Bhârata and came to the Martyaloka or the land of the mortals. We then began to travel over various places and saw the places of pilgrimages and the holy places and the beautiful hermitages of the Munis. Before we went out from the Devaloka, we consulted with each other and entered into this agreement that we would not hide our feelings from each other, whether they be good or bad, while we would travel over the face of the earth. Whether it be our desire to get food, or wealth or women for enjoyment, whatever arises in the mind of any of us, we would express that freely amongst ourselves. Thus making an agreement, we went out in right earnest as Munis to travel over the face of this earth. Thus roaming all over the face of the earth, at the end of the summer season, when the rainy season commenced we came to the beautiful city of the King named S’anjaya. The King showed us great respect and worshipped us with devotion. Since then we remained for four months at his house.
26	14-33	During the four months of the rainy season, the roads are always almost impassable; it is, therefore, wise to stay at one place. For eight months, the Dvîjas should always remain abroad on some workor other. Thinking all these, we two began to stay in the house of the King S’anjaya. That liberal minded King gladly and with respect kept us as his guests and tendered to us all our requirements. The King had a very beautiful daughter named Damayantî, with good teeth. The King ordered her to take care of us. That large-eyed princess, of great discrimination, was very energetic, day and night. She began to serve both of us. In due time she gave us water for our bath, excellent meat, food, towels for cleaning and rubbing our faces, in fact, everything what we desired. She kept ready for us whatever we desired, fans, seats, beds, whatever were necessary for us. Thus she began to serve. We were also engaged in the study of our Vedas and in those practises that were approved by the Vedas. O Dvaipâyana! I used to sing, then, with lute in my hands, the sweet lovely Sâma Gâyatrî songs in tunes and good Svaras. The princess herself appreciated the songs and when she heard these Sâma songs ravishing to one’s mind, she became attached to me and showed signs of affection. Day by day the attachment towards me grew stronger. Seeing her attached to me, my mind also became attached to her. Thus that princess indulged in amorous sentiments towards me and began to make slight distinctions between the food and other things offered to me and Parvata. I got warm water for my bath and Parvata used to get cold water; I got nice curds when food was served to me whereas Parvata got only whey. I got nice white bedding for myself to sleep on whereas Parvata had merely a dirty sheet to lie down. Thus the princess began to serve me with great love and devotion but not so she served Parvata. The fair lady began to look at me with eyes of love; not so towards Parvata. Parvata was very much surprised to see all this and thought within himself, “What is this?” Parvata, then, asked me in private :-- “O Nârada! Speak out to me truly in detail. The princess shews with much gladness and affection her deep love towards you; she serves you with dainty dishes but she behaves not so with me. I therefore suspect when I see all these distinctions made between you and me, that the daughter of the King S’anjaya wants with her heart and soul to make you her husband. And you also want to make her your wife.
27	1	have come to know this by signs and symptoms; for affection and love reigning inside can be made out by outward expressions of eyes and face. Whatever this be, O Muni! Now speak truly to me; do never tell a lie. When we went out from the Heavens, we made out that agreement; now remember that.”
27	34-42	Nârada said :-- Thus questioned suddenly by Parvata, I became very much abashed and said :-- “O Parvata! This large-eyes princess is ready to marry me and I am also very much attracted towardsher.” When Parvata heard all these, he became very much angry and uttered repeatedly, “Fie! O Nârada! Fie! O Nârada! First you swore on oath and then you deceived me afterwards. Therefore, O Deceiver of friends! I curse you and let your face become that of a monkey.” When the high-souled Parvata cursed thus, the face turned immediately into that of a monkey, elongated and distorted. I did not excuse him, though he was my sister’s son. I also got angry and cursed him, “Certainly, your journey to the Heavens will be stopped. You will not be able to go to Heaven. O Parvata! When you cursed me so heavily for so trivial a fault of mine, I see you are very mean. Whatever it be, you will have to remain on earth so long.” At this Parvata became very sad and went out of the city. My face became immediately like that of a monkey. The daughter of the King became very sorry to see my face thus distorted into that of a monkey. I did not see her glad as she was before; but her desire to hear my playing with my lute remained the same as before.
27	43-52	Vyâsa said :-- O Muni! What happened next? How did you get yourself rid of your curse and how did you get your man-like face? Whither did Parvata Risi go! When and how did you again re-unite with each other? Kindly describe all these to me in detail. Nârada said :-- “O Highly Intelligent One! What shall I say about the nature of Mâyâ? When Parvata went away angrily, the daughter of the King began to serve me with greater care than before. I remained there, though Parvata went away, and seeing my face monkey-like, I became very dejected and sorry and was specially troubled with the care and anxiety what would happen to me hereafter? The King S’anjaya saw that his daughter Damayantî was slipping into her youth and asked the prime minister about her marriage. He said :-- “The time of marriage of my dear daughter has now come; I will now marry her in accordance with due rites and ceremonies. Now tell me particularly about a prince worthy of her, as we like, in beauty, qualifications, largeheartedness, calmness, patience and heroism and who is of a good family.” The minister said :-- “O King! There are many princes on the face of this earth, worthy in all respects, of your daughter. Whomever you like, you can call on him and give him your daughter with elephants, horses, chariots, wealth, gems and jewels.”
27	53-57	Damayantî, knowing the intention of his father informed the King of her own desire by her nurse and attendant. The nurse went to the King and said :-- “When my father will sit at his ease and comfort you would go and speak to him in private that I am enchanted with theenchanting Nâda sound of the great lute played by the Maharsi Nârada and have selected him as my bridegroom. No other person will be dear to me. O Father! Marry me with Nârada and thus fulfil my desire; O Knower of Dharma! I won’t marry anybody but Nârada. O Father! I am now merged in the Nâda-ocean (sound ocean) of bliss, sweet and joyful, void of anything destructive of happiness, void of Nakra, alligators, and fishes, Timingala, etc. (injurious animals) and without any salty taste; my mind won’t be satisfied with any other thing.”Here ends the Twenty sixth Chapter of the Sixth Book on the description by Nârada of his own Moha in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa
28	1-13	Nârada said :-- On hearing these words of her daughter from her nurse, the King addressed the queen Kaikeyî, of lovely eyes, standing close by, thus :-- “Have you heard what the nurse has said? Damayantî has mentally chosen the monkey-faced Nârada as her husband. What has she thought? Whatever it be, it is no doubt, an act of great foolishness. His face is monkey-like; how can I betroth my daughter to him? Where is an ugly beggar Nârada? And where is my daughter Damayantî? The marriage between them is quite unjust; never it should take place. O Beautiful One of good hairs! Better call her before you in private and show her reasons approved of the S’âstras and of the aged persons and make her desist from such a rash course.” On hearing her husband’s words, the mother of Damayantî called her in private and said :-- “O Child! Where is your this beautiful face? And where is the monkey-like face of Nârada? You are smart and quick; how have you been, then, deluded by such a Moha? O Child! You are the daughter of a king! Your body is gentle like a creeper. And Nârada always besmears his body with ashes; so his body is very rough. O Spotless One! How will you change your words with him? Why do you shew your attachment to an ugly person? What pleasure do you feel thereby? You would be married to a beautiful prince; never follow this rash course; your father is very sorry to hear these from your nurse. O One of soft body! Judge this yourself, what intelligent man is there that is not sorry at the soft Mâlatî creeper entwining a thorny tree? Even a stupid silly man would neverfeed a camel, that likes thorns, with soft betel-leaves. When your marriage time arrives, say yourself, who will not be sorry to see you going to Nârada and embracing him by his arms! Nobody likes to speak with an ugly faced one; how will you be able to spend your time with him till your death!”
28	14-29	Nârada said :-- On hearing the mother’s words, the gentle Damayantî, with her mind intently fixed on me, spoke to her mother, very much depressed in her spirits. “O Mother! What good face and beautiful form will avail, who is not in the path of love and who is quite ignorant of amorous feelings and sentiments! And what will the wealth and kingdoms of that unskilled illiterate person avail! The deer, that roam in the forest, getting enchanted by the Nâda (sound) Rasa, give up their lives even to the singers. So they are fortunate. But fie to the persons who are illiterate and void of feelings of love! O Mother! Nârada Risi is well conversant with the science of music with seven Svaras. No other man save Mahâ Deva knows this. Living with an illiterate person is courting death at every moment. One devoid of qualifications should be always avoided, by all means, though he be wealthy and of a beautiful form. Fie on the friendship with kings that are illiterate and puffed up with vain arrogance! A well-qualified man, be he even a beggar, is far better to be cultivated friendship with. Leaving other circumstances out of account, even to change words with such a well qualified man, makes one highly delighted. The man is very rare in this world, though he be weak, if he be well versed in the science of music and if he knows Svara, Grâma, Murchchanâ and be skilled in eight sentiments of love. [Note :-- Svara - Sadaja, Risabha, Gândhâra, Madhyama, Panchama, Dhaivata and Nisâda. Grâma - the gradual increase and decrease in Svaras. Murchchana - the rising of sounds, an intonation; a duly regulated rise and fall of sound conducting the air and the harmony through the keys in a pleasing manner; changing the key or passing from one key to another; modulation; melody]. The man versed in the knowledge of Svara leads one to the Heaven of Kailâs’a as the rivers Ganges and Sarasvatî by their own merits lead one to Kailâs’a. There is not the least doubt in this. He is a Deva in his human body who knows the Svara measure; and he who does not know the Svara and its seven grades is a beast though he has a human form - he who finds no delight when he hears the tune regulated by Murchchanâ and the seven Svaras. Do not consider the deer as beasts for they get enchanted when they hear the musical notes. The venomous snakes, though they have no ears, get delighted to hear the enchanting Svara Nâda by their eyes. They even are to be praised;but fie on those human beings who have ears but who do not find any delight when they hear the Nâda! The little children feel intense pleasure to hear the music, but fie, fie on those elders who are void of this musical sentiments! Does not my father know that Nârada is ornamented with many qualifications? Who is there in the three worlds like him in singing the Sâma songs! For this very reason, indeed! I have already selected him as my husband; afterwards, due to a curse, the Muni, the ocean of qualifications, got his face changed into that of a monkey. The Kinnaras, skilled in the science of music, have their faces horse-like; but are they not dear to all? What business have they to get good faces? They enchant the Devas even by their sweet ravishing songs. O Mother! Kindly tell my father that I have already chosen Nârada as my husband. Therefore let him deliver me to his hands, without making any further requests in this matter.”
28	30-40	Nârada said :-- On hearing the words of her daughter Damayantî, that unblameable pure queen knowing her attachment deep towards me, spoke to the King thus :-- “O King! Now celebrate in an auspicious day and on an auspicious moment the auspicious marriage of Damayantî; the daughter has said that she has already selected Nârada as her bridegroom and it cannot be other-wise.” Thus prompted by the queen, the King S’anjaya performed the marriage ceremony of her daughter in accordance with due rites and customs and in an exceedingly becoming manner. O Risi! Thus I entered into the married life and remained there though my heart constantly burned with the thought of my monkey-face. Whenever the princess used to come to me for my service, I used to get tormented with the remembrance of my monkey-face; but her face beamed with gladness whenever she saw me; never she became sorry nor dejected, even for a moment, to see my face monkey-like. Thus time passed on. One day the Muni Parvata suddenly came there, after making his sojourn to many places of pilgrimages. I showed him a great respect and gladly loved him and greeted him duly; he got himself seated in an excellent Âsana and became very sorry to see me. I am his uncle and have entered into a married life; my face has become monkey-like. Therefore I am very much depressed in spirits and worried with the sad thought and has become lean and thin. Seeing this he was overwhelmed with pity. He then said :-- “O Muni! The curse that I cast on you before out of my anger, I now withdraw. Hear. O Maharsi! Let your face be by my merits, again as good as it was before; I now feel pity for the daughter of the King.”
28	41-52	Hearing thus, my heart also became gentle and instantly with a view to free him of my curse, I said :-- “Let your journey tothe Heavens be re-established. I now make this special favour on you as regards my curse on you before.” O Dvaipâyana! At his word, before our sight, my face became exceedingly handsome as it was before. The princess Damayantî became very glad and instantly she went to the mother and said :-- “O Mother! At the word of Parvata, the great Muni, the curse of your son-in-law has been removed and his face has become handsome as before and the lustre of his body has also increased.” The queen was very much filled with ecstasy and joy at Damayantî’s words and went hurriedly and informed the King. The King S’anjaya gladly went at once to see the Muni. The great King became very glad and gave lots of wealth, gems and jewels to me and my nephew Parvata as a dowry. O Dvaipâyana! Thus I have described to you my old story how I felt the strong influence of Mâyâ. O Fortunate One! Owing to the illusory nature of the Gunas, like a magic, no embodied being in this world could have been happy before, or he is happy now or he will be happy hereafter. Lust, anger, greed, jealousy, attachment, egoism, and vanity, each one of these is very powerful; nobody is able to conquer these. O Muni! The three Gunas Sâttva, Râjas and Tâmas are the entire causes of the coming into this bodily existence of every being. O Dvaipâyana! Once I was passing with Bhagavân Visnu, laughing and joking, making merriments through a forest, when suddenly I was transformed into a woman. Next I became the wife of a king enchanted by Mâyâ, I remained in his house and gave birth to many children.
28	53-56	Vyâsa said :-- O Devarsi! A great doubt has now arisen in my mind at your word. O Muni! You are very wise; how then did you get womanhood; how again did you regain your manhood? Who was the king at whose house you stayed and how did you give birth to children; describe fully and satisfy my curiosity. Describe to me, now, the nature of Mâyâ, extremely wonderful, by which this entire universe, moving and non-moving, all are enchanted. O Muni! Though I have heard your nectar-like words, capable to remove all the doubts, embodying the essence of all the S’âstras, yet I am not fully satiated.Here ends the Twenty-seventh Chapter of the Sixth Book on the marriage of Nârada and his face getting transformed into that of a monkey in S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
29	1-11	Nârada said :-- O Thou whose only wealth consists in asceticism! I am now describing to you all those good stories; hear attentively. O Muni! This Mâyâ and Her Power are incomprehensible even by those who are the foremost amongst the Yogins. This whole Universe, moving and non-moving, from Brahmâ to the blade of grass, is enchanted by that Unborn and Incomprehensible Mâyâ; therefore no one can escape from the hands of that Mâyâ. One day I wanted to see Hari, of wonderful deeds, and went out with lute in my hand from Satyaloka, to the lovely S’veta Dvîpa (the residence of Visnu) singing the beautiful Sâma hymns in tune with the seven Svaras. I saw there Gadâdhara, the Deva of the Devas, with four arms holding disc in one of his hands. He resembled a newly-formed rain-cloud of S’yâma colour. He was illumined with the lustre of the Kaustubha jewel in his breast. He was wearing an yellow apparel. His head was beautified with a lustrous crown. Thus the Bhagavân Nârâyana was playing in amorous movements with the daughter of the ocean, fully capable to give one delight and enjoyment. Seeing me, the lovely Devî Kamalâ, dear to Vâsudeva, full of youth and beauty, decorated with ornaments, endowed with all auspicious signs, superior to all the women, went away at once (to another room) from the presence of Janârdana. The breast of Laksmî Devî was becoming visible even through the cloth thrown over it; therefore she went hurriedly to the inner compartment. Seeing this I asked Janârdana, the Deva of the Devas, the Lord of the worlds, and holding a garland of forest grown flowers thus :-- “O Bhagavân! O Slayer of Mura! O Padmanâbha! Why has Kamalâ Devî, the Mother of all the Lokas, on seeing me coming here, gone out of Your presence. O Lord of the worlds! I am not a rogue nor a cheat; I have conquered my passions and am become an ascetic; I have conquered even Mâyâ. Therefore O Deva! What is the cause of the departure of the Kamalâ Devî from here? Kindly explain this to me.”
