Chapter	Text_no	Hymn
26	18-30	Vyâsa said :-- O King! The Universal Mother, hearing the words of Chanda spoke with a voice deep as thunder. O Boor! Why do you use false deceitful words? Fly away just now. Why shall I make S’umbha my husband, disregarding Hari, Hara and the other Devas? O You, a veritable Fool! I have no necessity for My lord; I have got nothing to do with my lord. I Myself am the Lord of all the beings; and I preserve this whole Universe with all the lords and beings therein. Note this. In ancient times I saw thousands and thousands of S’umbha and Nis’umbha and I slew them all. I sent hundreds and hundreds of Daityas and Demons to the realm of Death. Before Me the hosts of Devas were destroyed in yugas after yugas. Today the Daityas again will go unto destruction. The Time has come to destroy the Daityas; why, then, are you struggling in vain with your followers for your lives? Fight now and keep the Dharma of the warriors; death is inevitable; thinking thus, the high-souled ones should keep their name, fame, and respect. What business have you to do with S’umbha and Nis’umbha? Follow the warrior’s Dharma and go to Heavens, the abode of the gods. S’umbha, Nis’umbha and your other friends and followers, all will follow you and will come here no doubt. O Stupid One! I will put an end to all the Dânavas today. Therefore cast aside your weakness and go on, fight. I will slay you and your brother just now; next I will kill the proud Rakta Vîja, Nis’umbha and S’umbha and the other Dânavas in the battle field and will then go to My desired place. Now remain here if you like or fly away quickly. You have been fed in vain because you fear to fight. What use is there now in using sweet words like a weak and distressed man. Well! Take up your arms now and fight.
26	31-61	Vyâsa said :-- O King! Chanda and Munda, elated with pride got excited at the Devî’s words, became angry and made a violent noise with their bow strings. The Devî, too, blew Her conchshell so loudly that the ten quarters of the sky reverberated; in the meanwhile, the powerful lion became very angry and roared loudly. Hearing that sound Indra and other Devas, the Munis, Yaksas, Siddhas, and Kinnaras became all very glad. A dreadful fight than ensued between Chandikâ and Chanda with arrows, axes and other weapons, causing terror to the weak. Then Chandikâ Devî became very wrathful and cut off to pieces all the arrows shot by Chanda and then hurled arrows serpent-like on him. Then the sky over the battle ground seemed to be overcast with arrows just as theclouds get covered over with locusts, dreadful to the cultivators. In the meanwhile Munda, exceedingly terrible, came up to the field, taking with him his army and becoming impatient with anger began to shoot arrows. Seeing that multitude of arrows, Ambikâ got very angry; out of Her frowny look, Her eyebrows became crooked, Her face became black, and Her eyes turned red like Kadalî flowers; at this time suddenly came out of Her forehead Kâlî. Wearing the tiger’s skin, cruel, covering Her body with elephant’s skin, wearing a garland of skulls, terrible, with a belly like a well dried up, mouth wide open, with a wide waist, lip hanging loosely, with axe, noose, S’iva’s weapon, in Her hands, She looked very terrible like the Night of Dissolution. She began to lick frequently and forcibly dashed into the Dânava army and began to destroy it. She angrily began to take the powerful Dânavas by Her arms and pouring them into Her mouth crushed them with Her teeth. Taking the elephants with bells by Her own power in Her hands She put them all into Her mouth and swallowed them all with their riders and began to laugh hoarsely. Thus camels, horses and charioteers with chariots all She put into Her mouth and began to chew them all grimly. O King! Seeing that the forces were being thus destroyed, the two great warriors Chanda and Munda began to shoot arrows after arrows without intermission and covered the Devî with them. Chanda hurled the Sudarsan-like disc, lustrous like the Sun, with great force against the Devî, and frequently shouted thundering cries. Seeing him roaring and the lustrous disc coming towards Her like another sun, She shot at him arrows sharpened on stones so that the warrior Chanda became overpowered by them and lay down senseless on the ground. The powerful Munda seeing his brother unconscious became very much distressed with grief; but he got angry and began to shoot arrows immediately on the Devî. Chandikâ Devî hurled the weapon named Îsikâ and thus cut off to pieces all the dreadful arrows of Munda in a moment and shot Ardha Chandra (semi-circular) arrow at him. With this arrow the powerful Asura was deprived of his pride and made to lie down unconscious on the earth. Munda thus lying on the ground, a great uproar arose amidst the army of the Dânavas; and the Devas became delighted in the sky. In the meanwhile Chanda became conscious and taking a very heavy club hurled it violently on the right hand of Kâlikâ. Kâlikâ rendered that blow useless and instantly tied down that Asura by Her Pâsa weapon, purified by Mantras. Munda again rose up, and, seeing his brother in that fastened condition, came to the front well armoured and with an exceedingly strong weapon called S’akti. Seeing the Asura coming, She instantly fastened him down like his brother. Takingthe powerful Chanda and Munda like hares and laughing wildly, Kâlî went to Ambikâ, and said :-- “I have brought the two beasts very auspicious as offerings in this sacrificial war. Kindly accept these.” Seeing the two Dânavas brought, as if they were the two wolves, Ambikâ told her sweetly :-- O Thou, fond of war! Thou art very wise; so dost not commit the act of envy nor dost leave them; think over the purport of my words and know that it is Thy duty to bring the Devî’s work to a successful issue.
26	62-65	Vyâsa said :-- O King! Hearing thus the words of Ambikâ, Kâlikâ spoke to Her again :-- “In this war-sacrifice there is this axe which is like a sacrificial post; I will offer these two as victims to Thy sacrifice. Thus no act of envy will be committed (i.e., killing in a sacrifice is not considered as envy).” Thus saying, the Kâlikâ Devî cut off their heads with great force and gladly drank their blood. Thus seeing the two Asuras killed, Ambikâ said gladly :-- Thou hast done the service to the gods; so I will give Thee an excellent boon. O Kâlikâ! As Thou hast killed Chanda and Munda, henceforth Thou wilt be renowned in this world as Châmundâ.Here ends the Twenty-sixth Chapter of the Fifth Book on the killing of Chanda and Munda in S’rî Mad Devî Bhâgavatam, the Mahâ Purânam, of Eighteen Thousand verses by Maharsi Veda Vyâsa.
27	1-14	Vyâsa said :-- O King! Seeing the two Dânavas killed in the battle, the remnant soldiers all fled away back to S’umbha. Some of them were cut and wounded in many places by arrows, some had their arms severed, some were bleeding; thus they entered crying into the sky. On reaching the lord of the Daityas, they began to make frequently the noise indicative of danger and exclaimed, “O King! Save us, Save us; Kâlikâ is devouring everything today. The two great warriors Chanda and Munda, the tormentors of the Devas, were slain by Her; all the soldiers were devoured by Her; we have fled away panic-stricken. O Lord! Kâlikâ has rendered the battlefield horrible by the dead bodies of elephants, horses, camels, warriors, and foot soldiers. A river of blood is flowing there of which the flesh of the soldiers is sufficient mud, their hairs are like aquatic plants, the broken chariot wheels are like whirlpools, the severed arms and feet are like fishes and their heads look like Tumbi fruits (long gourds). O King! Save your line; go quickly to Pâtâla. The Devî has become angry and will, no doubt, destroy ourrace. Even the lion is eating away the Dânavas; and the Kâlikâ Devî is killing innumerable Dânavas by Her arrows. Therefore, O King! What intentions are you cherishing in your mind? Is it that you have desired to be merely slain with your younger brother Nis’umbha! And what good purpose will this cruel woman, destroying your race, serve, for Whose sake, you have desired to kill all your friends? O King! Victory or defeat in this world are under the Daîva. The wise never risk to meet with great difficulties for the gratification of an ordinary whim. O Lord! Look at the wonderful deeds of that Great Creator! What more wonder can there be than this that a woman alone killed all the Dânavas. O King! You have conquered by the help of your army all the Lokapâlas (guardians of the quarters of the sky); but now that Lady, though alone and unsupported by anybody, is challenging you to fight.
27	15-24	O King! In ancient times, in the holy pilgrimage of Puskara, the sacred place of the Devas, you performed austerities when Brahmâ, the Grandsire of all the worlds, came to you to grant a boon. Then you asked the boon and wanted to become to be immortal. But when Brahmâ refused to grant it you wanted from him and were granted that you would not be killed by any male being, be he a Deva, Dânava, a man, Nâga, Kinnara, Yaksa, or any other person. O Lord! For that very reason we think now that this Lady has timely come to kill you. Think over it seriously and cease fighting. O King! This Devî is the great Mahâ-Mâyâ, the Highest Prakriti; It is She that devours everything at the end of a Kalpa . This auspicious Devî is the Creatrix of all the worlds and the Devas. She is the embodiment of the three qualities, endowed with all the powers. She is Tâmasi, i.e., is the Destructrix of the whole world. This Devî can never be conquered, Imperishable, Eternal, She is the Sandhyâ and the Refuge of the Devas. She is Gâyatrî, the Mother of the Vedas. She is All-knowing and always manifested. This Undecaying Lady is void of any Prakritic attributes, though She at times possesses attributes. She is Success Incarnate and bestows success to all; She is Bliss Herself and gives bliss to all. This Gaurî bids all the Devas discard all their fears. She is S’uddha Sattva. Thus knowing, O King! Quit thy inimical feelings to Her; seek refuge unto Her; the Devî would then certainly protect you. Be obedient to Her and save your race. Then the remnant Dânavas will be able to live for a very long time.”
27	25	Vyâsa said :-- O King! Hearing thus, S’umbha, the conqueror of the Devas, told them truly in words becoming of a hero.
27	26-42	S’umbha said :-- “O Fools! Hold your tongue.You have fled because your desire to live is very strong. So you better go toPâtâla without any delay. This world is under the control of Fate; so I need not think about Victory. I am under this Fate just as Brahmâ and other Devas are under it. Brahmâ, Visnu, Rudra, Yama, Agni, Varuna, Sûrya, Chandra, and Indra are all under the sway of this Destiny. O Fools! Whatever is inevitable will certainly come to pass. What need I think over it then? The effort also comes to be of such a nature as will lead to that ordained by Fate. Thus thinking, the wise never grieve; especially the wise ones never leave their own Dharma for fear of death. The happiness, pain, longevity, birth and death of all the embodied souls are all determined by Fate when their proper time arrives. See! When the time is over, Brahmâ, Visnu and Mahâdeva, the lord of Pârvatî die away; on the expiration of their terms of lives, Indra and other Devas go to destruction. Similarly I am also completely under the sway of time; so what doubt is there that I, too, will go to destruction when I have observed my own Dharma! This Lady is challenging me to fight of Her own will; how can I fly away and live hundreds of years. I will fight today. Let the result come whatever it may. I will gladly take the victory or defeat whatever the case may be. The learned approving of the cause of effort declare Fate as fictitious; those who realise their sayings know that they are full of reason. Without exertion no end can be achieved; weak persons depend on the destiny. Foolish persons say that Fate is strong; but the wise do not say so. There is no proof whether Fate exists or not; in fact what is called Fate is invisible; how can it then be seen? Has anybody seen Fate? It is simply a scare for the illiterate; remedy only to console one’s mind in times of distress. Simply proximity to a grindmill without any man’s effort cannot grind a material. Therefore if exertion be made in proportion to the gravity of the work, success is sure to ensue; if exertion be made less in proportion, the work does not come to a successful issue. If time, place and one’s enemies’ forces be correctly taken into account and then if the proper attempts be made, success follows; thus Brihaspatî has said.”
27	43-44	Vyâsa said :-- O King! Thus making a firm resolve to send the powerful Raktabîja to the battle with a vast army; S’umbha said :-- “O Raktabîja! You are a very powerful hero; therefore do you go to the battle. O Fortunate One! Fight as you are the strength of your forces.”
27	45-46	Raktabîja said :-- “O King! You need not be a bit anxious for this work.Certainly I will either slay Her or I will bring Her under your control. Please see my skill in this warfare;   that Lady, favouriteof the gods, is worth nothing; I will just now conquer Her and make Her your slave.”
27	47-50	Vyâsa said :-- O Best of Kurus! Thus saying, the powerful Raktabîja mounted on his chariot and went to the battle accompanied by his forces. The battalion consisted of cavalry, infantry, chariots and elephants. Thus surrounded he departed from the city for that Devî, seated on a mountain top. Then the Devî, seeing him coming, blew Her conchshell; the Dânavas were terrified at that sound and the joy of the Devas increased. Hearing that sound Raktabîja came very hurriedly to Châmundâ and began to speak to Her sweetly.
27	51-62	O Girl! Do you think me weak and thus want to terrify me with the sound of a conchshell? O Lean One! Have you taken me to be a Dhûmralochana? O Sweet speaking one! My name is Raktabîja; I have come here for Thy sake. If Thou desirest to fight, be prepared; I am not a bit afraid of that. O Dear! You saw those who were weak; I do not belong to that class. Therefore dost Thou fight as Thou likest and then Thou wilt be able to ascertain my strength. O Beautiful! If Thou didst serve the old persons before, if Thou hadst heard the science of politics and morals, if Thou hadst studied the political economy, joined the assemblage of the Pundits or if Thou hast been well versed in literature and Tantras, then hear this my good counsel which will serve as a medicinal diet to Thee. Out of the nine sentiments, the S’ringâra (Amorous love sentiments) and S’ânti (Peace) are considered as the chief by the assemblage of the Pundits. Again out of these two, the love sentiment is the king. Drenched with this sentiment, Visnu lives with Kamalâ; Brahmâ, the four-faced, lives with Sâvitri; Indra with S’achî and S’ankara resides with his wife Umâ. The tree stands with creepers surrounding it, the deer lives with his female deer, the pigeon lives with the female pigeon; thus all the beings are very attached to this sentiment of remaining in couples. Those who cannot enjoy owing to certain disease or illness, they are deprived by Fate of such enjoyments. Those who are ignorant of this love sentiment in couples, they are deprived of it by the sweet jugglery of words of the cheat and yet attached to the Peace sentiment. When delusion, the destroyer of Buddhi, the common sense, occurs, when the violent indomitable anger, greed, and lust arise, where, then, is the place for knowledge and dispassion? Therefore, O Auspicious One! Dost Thou marry the beautiful S’umbha or the powerful Nis’umbha.
27	63	Vyâsa said :-- O King! When Raktabîja spoke all these words, standing before the Devî Kâlikâ, Ambikâ and Châmundâ began to laugh.Here ends the Twenty-seventh Chapter of the Fifth Book on the description of the war of Raktabîja in S’rî Mad Devî Bhâgavatam, the Mahâ Purânam, of Eighteen Thousand verses by Maharsi Veda Vyâsa.
28	1-5	Vyâsa said :-- O King! The Devî, hearing thus, laughed and spoke the following reasonable words, in a voice deep as a rumbling cloud :-- O Dull brained one! Already I told to that messenger before in reply to you; why then do you boast in vain? If there be any such in the three worlds who can stand equal to Me in appearance, strength, and prosperity, I will marry him. Go to S’umbha and Nis’umbha and inform them that thus I promised before; therefore let any of them conquer Me in battle and then marry Me according to the prescribed rules. You have come here to execute the order of S’umbha; so either stand up and fight or fly to Pâtâla with your King.
28	6-11	Vyâsa said :-- O King! Hearing the Devî’s words, the Dânava was filled with anger and began to shoot dreadful arrows at once on the Lion. Ambikâ, then, ready-handed, seeing the multitude of arrows coming in the sky like serpents, cut them off in a moment to pieces by Her sharp arrows. The Devî, then, drawing Her bow, shot arrows sharpened on stone at the great Asura Raktabîja. Then that wicked Demon, thus shot at by the arrows, fell unconscious on the chariot. When he lay thus senseless, a great uproar arose amidst his army and the soldiers began to cry aloud saying, “Alas! We all are killed.” Then S’umbha, the king of the Asuras, hearing the sound of Boombâ (a danger cry by hands and mouth) ordered all the Dânavas to be ready for the battle.
28	12	Then S’umbha said :-- Let all Kâmbojas go to the battle with all their forces; let other powerful heroes, especially the Kâlakeyâs, too, who are very strong heroes, go up for the battle. (Note: Kâmboja, name of a people and their country. They inhabited the Hindoo Koosh mountain which separates the Giljit valley from Balkh and probably extended up to little Tibet and Lâdak. The Kâlakeyâs may be the Afridis.)
28	13-33	Vyâsa said :-- O King! Thus ordered, all the fourfold army of S’umbha, viz., cavalry, infantry, elephants and chariots went out, intoxicated for war, to the battle ground where the Devî existed. The Devî Chandikâ, seeing the Dânava forces coming near, made at once terrible sounds frequently. The Ambikâ Devî also made the sound with Her bowstring and blew Her conchshell. Kâlî, then, shouted aloud opening Her mouth widely. The powerful Lion, the Devî’s Vâhana, hearing the terrible sounds, roared so loudly that the Dânavas were struck with strange terror. The powerful Dânavas, then, hearing that sound becameimpatient with anger and shot arrows after arrows on the Devî. The wonderful horrible battle, then, ensued, causing horripilation and the S’aktis of Brahmâ and the other Devas began to come to Chandikâ Devî. The Devîs, the wives of the several Devas, then went, to the battlefield in their respective forms with ornaments and Vâhanas as generally on such occasions. The S’akti (wife) of Brahmâ named Brahmâni, mounting on the back of Her Swan came there with a string of beads and Kamandalu (an wooden waterpot used by ascetics). The Vaisnavî with Her yellow robes came there mounted on Garuda (the sacred bird of Visnu, the carrier of Him) with conch, discus, club, and lotus in Her hands. The Devî S’ankarî, the wife of S’iva, the Auspicious One, arrived on the back of Her Bull. The emblem of half-moon was on Her forehead while in Her hands She held snake, bracelet, and trident (Trisûla) and the sign of fearlessness for Her devotees. The beautiful wife of Kârtika, Kaumâri Devî, looking like Kartika, came to fight there mounted on a peacock. The fairfaced Indrânî, decked with ornaments on Her several limbs, came there to fight, with thunder-bolt in Her hand, mounted on the elephant Airâvata. The Vârâhî Devî looking like a female boar, came also, seated on an elevated seat of departed souls (Preta). The Nârasimhî, resembling Nrisimha (the Man Lion Incarnation) came there. The wife of Yama, looking fearful like Yama arrived there on the battlefield smiling and with staff in Her hand and mounted on the back of a buffalo. Thus the wives of Kuvera, Varuna, and other Devas came there with proper forms, Vâhanas, ornaments, accompanied by their forces and all excited. Seeing them all, the Devî Ambikâ became glad; the Devas, too, became peaceful and expressed their great joy; the Dânavas were afraid at the sight of them. S’ankara, auspicious to all the beings, came there to the battlefield, surrounded by these goddesses and thus said to Chandikâ :-- Slay quickly all these Asuras, S’umbha, Nis’umbha and all other Dânavas to serve the cause of the Devas. Let all the goddesses destroy the Dânava race and thus free the world from dangers; they may, then, return to their own abodes. Let the Devas get their shares of sacrifices, let the Brâhmanas perform the sacrificial acts, and let all the creatures, moving or not moving, be happy. Let all calamities such as proceed from drought, excessive rain, rats, foreign invasion, locusts and birds, bats, etc., come to an end. Let the clouds bestow rains regularly and let the cultivation yield ample harvests. Note here that rats bring in plague.
28	34-40	Vyâsa said :-- O King! When S’ankara, the Lord of the gods and Auspicious to all, said thus, a wonderful female ensued out of the body of Chandikâ, very furious, horrible, with hundreds of jackals surrounding and yelling; then that S’akti, of dreadful appearance, saidto the five-faced S’iva, smiling :-- O Deva of the Devas! Go quickly to the lord of the Daityas; do the duty of a messenger for us, O Destroyer of lust! O S’ankara! Tell that haughty lustful S’umbha and Nis’umbha leave the Heavens and go to Pâtâla. Let the Devas reign in the Heavens; Indra go to his own beautiful throne; let all the Devas go to their appropriate places in Heaven and receive their sacrificial offerings duly. And if the Demons desire to live, let them go quickly to the city of Pâtâla where other Dânavas are dwelling. Else, if they like to die, let them go quickly to the battlefield and let their flesh be eaten up by Her jackals.
28	41	Vyâsa said :-- O King! Hearing Her words, S’ûlapâni went quickly to S’umbha, the lord of the Dânavas, seated in the assembly, and said thus :--
28	42-44	O King! I am Hara, the Destroyer of the Asura Tripurâ; now I have come to you for your good as a messenger of Ambikâ Devî. Quit the Heavens and Earth and go quickly to Pâtâla where reside the powerful Bali and Prahlâda, or if you like to court Death, come to fight; I will slay you all in a moment. O King! The Great Queen Ambikâ Devî has sent me with these instructions for your welfare and information.
28	45-63	Vyâsa said :-- O King! Thus conveying the nectarlike, beneficial words of the Devî to the chief Daityas, S’iva, the Holder of the trident, returned to his own place. The S’akti that sent S’ambhu as a messenger to the Dânavas is known in three worlds as S’iva Dûtî. The Daityas, thus hearing the rigorous words of the Devî, put on their coats of armour and taking their bows and arrows quickly went out to fight. They came with great force to the battlefield, stretched their bows to their ears and shot piercing arrows, sharpened on stone and tipped with iron, at the Chandikâ Devî. The Kâlikâ Devî, too began to strike some with the trident, some with S’akti weapon, and some with clubs and rent them asunder and devoured them all, and began to roam in the field. Brahmâni began to pour water from Her Kamandalu on the powerful Dânavas in the battlefield and thus destroyed them. Mahes’varî, mounting on Her Bull gave violent blows by Her trident and thus lay them dead on the ground. Vaisnavî, with the blow of Her club, took away the lives of many Daityas and striking them with Her Discus out off the heads of several others. Indrânî hurled Her thunderbolt on the chief Dânavas, already struck by the feet of the elephant and lay them dead on the field. Nârasimhî tore the strongest Dânavas with the sharp nails and, devouring them, walked to and fro and made dreadful sounds. S’iva Dûtî began to laugh hoarsely and laid the Dânavas flat on the field, when they were at once devoured by Kâlikâ and Chandikâ. Kaumâri, seated on a peacock, by drawing the bowstring toHer ears hurled arrows sharpened on stone on the enemies and killed them to serve the cause of the gods. Vâruni tied down the Dânavas by Her Pâsa weapons in a face to face fighting; thus they lay down senseless on the ground. O King! Thus the Mâtrikâs, the goddesses, crushed the forces. Then the other powerful soldiers fled away terrified. The “Boombâ” danger cry rose then loudly; on the other hand, the Devas began to shower flowers on the Devîs. Hearing the distressful agonies of the Asuras and the shouts of victory of the Devas, Raktabîja, the chief of the Dânavas became very angry. Seeing specially the Dânavas flying away and the Devas shouting, that powerful Demon came hurriedly to the battlefield with anger. Then with eyes reddened with anger, and with various weapons came before the Devî, Raktabîja mounting on a chariot, and making sounds unusual with his bowstring.Here ends the Twenty-eighth Chapter of the Fifth Book on the description of the fighting of the goddesses in S’rî Mad Devî Bhâgavatam the Mahâ Purânam, of Eighteen Thousand verses by Maharsi Veda Vyâsa.
29	1-21	Vyâsa said :-- O King! Please hear attentively about the extraordinary boon that was given by Mahâdeva, the God of gods, to the great warrior, Raktabîja. Whenever a drop of blood from the body of that great warrior will drop on the surface of the earth, immediately will arise innumerable Dânavas, equal in form and power to him; thus the Deva Rudra granted the Demon the wonderful boon. Thus elated with the boon, he entered into the battlefield with great force in order to kill Kâlikâ with Ambikâ Devî. Seeing the Vaisnavî S’akti, lotus-eyed, seated on the bird Garuda, the Demon struck Her with a violent weapon (named S’akti). She then baffled the weapon by Her club and hurled Sudars’ana disc on the great Asura Raktabîja. Thus struck by the disc, blood began to ooze out from his body as the red stream of soft red sandstone comes out of a mountain-top. Wherever on the surface of the earth drops of blood fell from his body, then and there sprang out thousands and thousands of demons like him. Indrâni, the wife of Indra, became very angry and struck the terrible Raktabîja with his thunderbolt. Streams of blood then began to ooze out from his body. No sooner the drops of blood fell from the Demon’s body, than were instantaneously born from the blood many powerful Asuras, of similar forms, having similar weapons and hard to be conquered in battle. Brahmânî then becoming enragedstruck at him with the staff of Brahmâ with greater force. Mâhes’varî rent the Dânava asunder by striking him with Her trident. Nâra Simhî pierced the Asura with Her nails; Vârâhî struck at him with Her teeth. Then the Dânava becoming angry shot at them all with sharpened arrows and pierced them all. Thus when the Mâtrikâ Devîs were pierced by the club and other various weapons of that great Asura, they got very angry and pierced the Dânavas in return with shots of arrows. Kaumârî, too, struck at his breast with Her weapon, named S’akti. The Dânavas then got angry and hurled on them multitude of arrows and began to pierce them. O King! The Chandikâ Devî, getting angry, cut off his weapons into pieces and shot violently at him other arrows. O King! Thus struck by severe blows, when blood began to flow in profuse quantities from his body, thousands and thousands of Dânavas resembling Raktabîja sprang out instantly from it. So much so, that the heavens were all covered over with Raktabîjas that sprang up from the blood. They all covered all over their bodies with coats of armour, began to fight terribly with weapons in their hands. Then the Devas, seeing that the innumerable Raktavîjas were striking the Devî, became very much frightened and were distressed with sorrow. They began to talk with each other with sorrowful countenances that thousands and thousands of huge bodied warriors were springing from the blood. These were all very powerful; so how could they be destroyed! In this battlefield there were now left only the Mâtrikâs, Kâlikâ, and Chandikâ. It would be certainly extremely difficult for them to conquer all these Dânavas. And if at that moment, S’umbha and Nis’umbha were to join them with his army, certainly a great catastrophe would occur.
29	22-28	Vyâsa said :-- O King! When the Devas were thus extremely anxious, out of terror, Ambikâ Devî said to the lotus-eyed Kâlî :-- “O Châmundâ! Open out your mouth quickly, and no sooner I strike Raktabîja with weapons, you would drink off the blood as fast as it runs out of his body. Instantly I will kill those Dânavas sprung from the blood with sharpened arrows, clubs, swords and Musalas; and you would then be able to devour them all at your will, and, then, roam in this field as you like. O Large-eyed One! You would drink off all the jets of blood in such a way that not a drop of it escapes and falls on the ground. And then when they will all be devoured, no more Dânavas would be able to spring. Thus they will surely be extirpated; otherwise they will never be destroyed. Let me begin to strike blows after blows on Raktabîja and you better drink off quickly all the blood, being intent on destroying the forces. O Chamunde! Thus, the Dânavas being all exterminated, we will hand over to the Indra, the lord of the Devas, his Heavens withoutany enemy; and, thus, we can go peacefully and happily to our own places.”
29	29-47	Vyâsa said :-- O King! The Châmundâ Devî, of furious strength, hearing thus the Devî’s words began to drink the jets of blood coming out of the body of Raktabîja. The Devî Ambikâ began to cut the Demon’s body into pieces and Châmundâ, of thin belly, went on devouring them. Then Raktabîja, becoming angry, struck Châmundâ with his club. But though She was thus hurt severely, She drank off the blood and then devoured all the limbs thereof. O King! Thus Kâlikâ Devî drank off the blood of all other powerful wicked Dânava Raktabîjas that sprang out of the blood. Ambikâ thus destroyed them. Thus, all the Dânavas, created out of the blood were devoured; then, there was left, lastly, the real Raktabîja. Ambikâ Devî then cut him asunder into pieces by Her axe and thus killed him. Thus, when the dreadful Raktabîja was slain in the battle, the Dânavas fled away trembling with fear. Without any weapons, covered all over their bodies with blood, and void of consciousness they uttered, dumb confounded “Alas! Alas! What has happened, what has happened.” Thus crying, they told their King S’umbha thus :-- “O King of Kings! Ambikâ Devî has killed Raktabîja and Châmundâ has drunk off all their blood. The carrier (Vâhana) of Devî, the powerful ferocious Lion killed other powerful warriors and Kali devoured the remaining soldiers. O Lord of the Dânavas! We have fled and come to you to give the news of the battle and to describe the wonderful doings of that Chandikâ Devî in the battlefield. O King! In our opinion, no one will be able to conquer that Lady, be he a Daitya, Dânava, Gandarbha, Asura, Yaksa, Pannaga, Chârana, Râksasa, or an Uraga. O King of Kings! The other Goddesses, Indrâni and others, have come to the battle, on their own carriers respectively and are fighting with various weapons. O Lord of the Dânavas! The Dânava forces are all slain by them with the excellent weapons in their hands. Even Raktabîja has been slain in no time. That Lion, of indomitable prowess, killed the Râksasas in the battle; The Devî alone is hard to conquer; how much more would it be impossible to conquer Her, when She has been joined with other goddesses. So consult with the ministers and do what is reasonable. In our opinion it is better to make treaty with Her and quit your enmity. O King! Think over the fact that that Lady destroyed all the Dânavas and at last drank off the blood of Raktabîja and at last killed him. What on earth can be more wonderful than this? O King! The Devî Ambikâ killed all the other Daityas and Châmundâ devoured their blood, flesh, and all. Considering all this, it is now better for us to serve the Devî Ambikâ or fly away to Pâtâla. No more fighting is desirable. She isnot an ordinary woman; She is Mahâ Mâyâ, there is not the least doubt in this. Only to serve the cause of the Gods, She has manifested Herself and is now destroying the Râksasas’ race.”
29	48	Vyâsa said :-- Hearing thus, S’umbha got confounded by Kâla (Death), as his end was coming nigh, and said the following words, his lips quivering with anger.
29	49-54	You are struck with fear; so you all take the refuge of Chandikâ or fly down to Pâtâla; but I will kill Her with all my exertion and effort. I conquered all the hosts of Devas and I have enjoyed their kingdom; shall I now, out of the fear of one Lady, fly and enter into the Pâtâla. All my attendants, Raktabîja and other heroes, are now slain in the battle and is it possible that I will now fly away out of the sake of preserving my life only. See! The death of all the beings is ordained by Kâla and it is unavoidable. No sooner a being is born, he is liable to the fear of death. How can a man, then, out of fear of death, quit all his name and fame? O Nis’umbha! I will now go immediately to the battle, mounting on my chariot and will return after slaying Her in battle. And if I cannot kill Her, I will not then return any more. O Best of warriors! Better stand on my side with all your forces and kill that Lady in no time, with sharp arrows.
29	55-58	Nis’umbha said :-- Today I will go to the battle and slaying that Kâlikâ, will shortly return here with Ambikâ. O King! Do not think at all for that Lady; see my world-conquering strength and look at that weak woman; there is a vast difference. Cast aside your this great mental anxiety and trouble. Enjoy, O Brother, excellent things. I will bring that dignified Lady with all honours before you. O King! You ought not to go to the battle when I am alive. I will presently go to the fight and bring for you that Lady as a sign of our victory.
29	59-60	Vyâsa said :-- O King! Thus saying, the younger brother, proud of his own strength, went hurriedly to the battlefield, mounting on his big chariot. He was protected all over his body by his coat of armour and he was well provided with various weapons and all other accoutrements of war. The bards began to sing hymns to him and various other propitious ceremonies were being performed.Here ends the Twenty-ninth Chapter of the Fifth Book on the killing of Raktabîja in S’rî Mad Devî Bhâgavatam, the Mahâ Purânam, of Eighteen Thousand verses by Maharsi Veda Vyâsa.
30	1-10	Vyâsa said :-- O King! Thus making a firm resolve that there would be either victory or death, the great warrior Nis’umbha went to fight with the Devî, with great excitement and with all his forces. S’umbha, too the Lord of the Daityas, accompanied by his forces, went after Nis’umbha; S’umbha knew full well the rules of warfare; therefore he remained a witness there. Indra and the other Devas and Yaksas, all stationed themselves in the celestial space, eager to see that fight, covered with clouds. Nis’umbha came to the field, and, taking the strong bow made of horns, began to shoot arrows after arrows at the Divine Mother with the object of frightening Her. Seeing Nis’umbha with his excellent bow, shooting arrows, Chandikâ began to laugh frequently. With a soft slow voice She spoke to Kâlikâ :-- “O Kâlî! See their foolishness! They have come before me, courting death. They are so much deluded by My Mâyâ, that they yet expect victory when they have already witnessed the death of Raktabîja and many Dânavas. Hope is so very strong that it never quits a man. How wonderful is this that some of their armies are destroyed, some are wounded, some are rendered senseless, some made powerless, some have fled; seeing all these, yet, they have come to fight, as it were, fastened by the cord of hope of victory. O Kâlî! Today I will certainly slay Nis’umbha and S’umbha. Their death is nigh; deluded by the Daivî Mâyâ, they have come to Me. Therefore, in the face of all the Devas, I will kill them today.”
